CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,POP_2022
2,Nordeste,22,Piauí,2210391,São Miguel do Fidalgo,221039105,São Miguel do Fidalgo,2829
2,Nordeste,22,Piauí,2210409,São Miguel do Tapuio,221040905,São Miguel do Tapuio,17554
2,Nordeste,22,Piauí,2210508,São Pedro do Piauí,221050805,São Pedro do Piauí,13755
2,Nordeste,22,Piauí,2210607,São Raimundo Nonato,221060705,São Raimundo Nonato,38934
2,Nordeste,22,Piauí,2210623,Sebastião Barros,221062305,Sebastião Barros,3202
2,Nordeste,22,Piauí,2210631,Sebastião Leal,221063105,Sebastião Leal,4446
2,Nordeste,22,Piauí,2210656,Sigefredo Pacheco,221065605,Sigefredo Pacheco,9460
2,Nordeste,22,Piauí,2210706,Simões,221070605,Simões,14350
2,Nordeste,22,Piauí,2210805,Simplício Mendes,221080505,Simplício Mendes,13870
2,Nordeste,22,Piauí,2210904,Socorro do Piauí,221090405,Socorro do Piauí,4141
2,Nordeste,22,Piauí,2210938,Sussuapara,221093805,Sussuapara,6220
2,Nordeste,22,Piauí,2210953,Tamboril do Piauí,221095305,Tamboril do Piauí,2949
2,Nordeste,22,Piauí,2210979,Tanque do Piauí,221097905,Tanque do Piauí,2316
2,Nordeste,22,Piauí,2211001,Teresina,221100105,Teresina,866300
2,Nordeste,22,Piauí,2211100,União,221110005,União,46119
2,Nordeste,22,Piauí,2211209,Uruçuí,221120905,Uruçuí,25203
2,Nordeste,22,Piauí,2211308,Valença do Piauí,221130805,Valença do Piauí,22279
2,Nordeste,22,Piauí,2211357,Várzea Branca,221135705,Várzea Branca,5055
2,Nordeste,22,Piauí,2211407,Várzea Grande,221140705,Várzea Grande,4417
2,Nordeste,22,Piauí,2211506,Vera Mendes,221150605,Vera Mendes,3185
2,Nordeste,22,Piauí,2211605,Vila Nova do Piauí,221160505,Vila Nova do Piauí,2935
2,Nordeste,22,Piauí,2211704,Wall Ferraz,221170405,Wall Ferraz,4059
2,Nordeste,23,Ceará,2300101,Abaiara,230010105,Abaiara,5846
2,Nordeste,23,Ceará,2300101,Abaiara,230010120,São José,1744
2,Nordeste,23,Ceará,2300101,Abaiara,230010125,Oitis,508
2,Nordeste,23,Ceará,2300101,Abaiara,230010130,Triângulo,873
2,Nordeste,23,Ceará,2300101,Abaiara,230010135,Olho D'Água de Pedras,1067
2,Nordeste,23,Ceará,2300150,Acarape,230015005,Acarape,14027
2,Nordeste,23,Ceará,2300200,Acaraú,230020005,Acaraú,38891
2,Nordeste,23,Ceará,2300200,Acaraú,230020010,Aranaú,10131
2,Nordeste,23,Ceará,2300200,Acaraú,230020030,Juritianha,13118
2,Nordeste,23,Ceará,2300200,Acaraú,230020040,Lagoa do Carneiro,3124
2,Nordeste,23,Ceará,2300309,Acopiara,230030905,Acopiara,26369
2,Nordeste,23,Ceará,2300309,Acopiara,230030907,Barra do Ingá,1549
2,Nordeste,23,Ceará,2300309,Acopiara,230030910,Ebron,950
2,Nordeste,23,Ceará,2300309,Acopiara,230030915,Isidoro,1617
2,Nordeste,23,Ceará,2300309,Acopiara,230030920,Quincoê,1346
2,Nordeste,23,Ceará,2300309,Acopiara,230030925,Santa Felícia,3722
2,Nordeste,23,Ceará,2300309,Acopiara,230030930,Santo Antônio,2487
2,Nordeste,23,Ceará,2300309,Acopiara,230030931,São Paulinho,1972
2,Nordeste,23,Ceará,2300309,Acopiara,230030933,Solidão,798
2,Nordeste,23,Ceará,2300309,Acopiara,230030935,Trussu,4152
2,Nordeste,23,Ceará,2300408,Aiuaba,230040805,Aiuaba,9405
2,Nordeste,23,Ceará,2300408,Aiuaba,230040810,Barra,4671
2,Nordeste,23,Ceará,2300507,Alcântaras,230050705,Alcântaras,10244
2,Nordeste,23,Ceará,2300507,Alcântaras,230050710,Ventura,1125
2,Nordeste,23,Ceará,2300606,Altaneira,230060605,Altaneira,6314
2,Nordeste,23,Ceará,2300606,Altaneira,230060610,São Romão,468
2,Nordeste,23,Ceará,2300705,Alto Santo,230070505,Alto Santo,8215
2,Nordeste,23,Ceará,2300705,Alto Santo,230070508,Baixio Grande,1535
2,Nordeste,23,Ceará,2300705,Alto Santo,230070510,Castanhão,925
2,Nordeste,23,Ceará,2300705,Alto Santo,230070512,Batoque,1242
2,Nordeste,23,Ceará,2300705,Alto Santo,230070515,Boa Fé,734
2,Nordeste,23,Ceará,2300705,Alto Santo,230070520,Bom Jesus,583
2,Nordeste,23,Ceará,2300705,Alto Santo,230070525,Cabrito,921
2,Nordeste,23,Ceará,2300754,Amontada,230075405,Amontada,15597
2,Nordeste,23,Ceará,2300754,Amontada,230075410,Aracatiara,3024
2,Nordeste,23,Ceará,2300754,Amontada,230075412,Garças,4401
2,Nordeste,23,Ceará,2300754,Amontada,230075415,Icaraí,5052
2,Nordeste,23,Ceará,2300754,Amontada,230075420,Lagoa Grande,1224
2,Nordeste,23,Ceará,2300754,Amontada,230075425,Moitas,3059
2,Nordeste,23,Ceará,2300754,Amontada,230075428,Mosquito,2140
2,Nordeste,23,Ceará,2300754,Amontada,230075430,Nascente,1374
2,Nordeste,23,Ceará,2300754,Amontada,230075435,Poço Comprido,357
2,Nordeste,23,Ceará,2300754,Amontada,230075440,Sabiaguaba,5928
2,Nordeste,23,Ceará,2300804,Antonina do Norte,230080405,Antonina do Norte,6597
2,Nordeste,23,Ceará,2300804,Antonina do Norte,230080410,Taboleiro,648
2,Nordeste,23,Ceará,2300903,Apuiarés,230090305,Apuiarés,9942
2,Nordeste,23,Ceará,2300903,Apuiarés,230090310,Canafístula,1477
2,Nordeste,23,Ceará,2300903,Apuiarés,230090315,Vila Soares,1509
2,Nordeste,23,Ceará,2301000,Aquiraz,230100005,Aquiraz,32194
2,Nordeste,23,Ceará,2301000,Aquiraz,230100007,Camará,9822
2,Nordeste,23,Ceará,2301000,Aquiraz,230100008,Caponga da Bernarda,2279
2,Nordeste,23,Ceará,2301000,Aquiraz,230100015,Jacaúna,6222
2,Nordeste,23,Ceará,2301000,Aquiraz,230100017,João de Castro,5950
2,Nordeste,23,Ceará,2301000,Aquiraz,230100020,Justiniano de Serpa,8818
2,Nordeste,23,Ceará,2301000,Aquiraz,230100025,Patacas,5518
2,Nordeste,23,Ceará,2301000,Aquiraz,230100030,Tapera,9842
2,Nordeste,23,Ceará,2301109,Aracati,230110905,Aracati,61015
2,Nordeste,23,Ceará,2301109,Aracati,230110907,Barreira dos Vianas,3432
2,Nordeste,23,Ceará,2301109,Aracati,230110910,Cabreiro,1037
2,Nordeste,23,Ceará,2301109,Aracati,230110916,Córrego dos Fernandes,2176
2,Nordeste,23,Ceará,2301109,Aracati,230110924,Jirau,1192
2,Nordeste,23,Ceará,2301109,Aracati,230110935,Mata Fresca,4346
2,Nordeste,23,Ceará,2301109,Aracati,230110940,Santa Tereza,1915
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120805,Aracoiaba,12551
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120815,Ideal,4091
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120816,Jaguarão,1067
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120817,Jenipapeiro,1093
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120819,Lagoa de São João,1473
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120821,Milton Belo,2414
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120823,Pedra Branca,295
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120824,Plácido Martins,815
2,Nordeste,23,Ceará,2301208,Aracoiaba,230120825,Vazantes,1754
2,Nordeste,23,Ceará,2301257,Ararendá,230125705,Ararendá,7658
2,Nordeste,23,Ceará,2301257,Ararendá,230125715,Santo Antonio,2237
2,Nordeste,23,Ceará,2301257,Ararendá,230125720,Ramadinha,1201
2,Nordeste,23,Ceará,2301307,Araripe,230130705,Araripe,11145
2,Nordeste,23,Ceará,2301307,Araripe,230130710,Alagoinha,1957
2,Nordeste,23,Ceará,2301307,Araripe,230130715,Brejinho,2120
2,Nordeste,23,Ceará,2301307,Araripe,230130720,Pajeú,2897
2,Nordeste,23,Ceará,2301307,Araripe,230130725,Riacho Grande,1664
2,Nordeste,23,Ceará,2301406,Aratuba,230140605,Aratuba,9552
2,Nordeste,23,Ceará,2301406,Aratuba,230140620,Pai João,1672
